CARBOHYDRATES_G,CALCIUM_DV,SODIUM_MG,CALCIUM_MG,ITEM,SUGARS_G,VITAMINK_MCG,IRON_MG,TOTALFAT_G,VITAMINE_MG,VITAMINB6_MG,CARBOHYDRATES_DV,CALORIES,SATURATEDFAT_G,WEIGHT,SATURATEDFAT_DV,DIETARYFIBER_DV,SELENIUM_MCG,IODINE_MCG,VITAMINB12_MCG,CHOLESTEROL_MG,THIAMIN_MG,FOLICACID_MCG,VITAMINC_DV,DIETARYFIBER_G,RATION,PHOSPHOROUS_MG,MAGNESIUM_MG,SODIUM_DV,POTASSIUM_MG,VITAMINA_DV,IRON_DV,NIACIN_MG,TOTALFAT_DV,MENU,RIBOFLAVIN_MG,PROTEIN_G,TRANSFAT_G,CHOLESTEROL_DV,VITAMINC_MG,VITAMINA_IU,ZINC_MG,ITEMTYPE
4.41,16.0%,607.05,160.77,"Cheese Spread>Cheddar with Jalapeno Peppers and Vitamin D",0,0,.09,16.61,1.24,.79,1.0%,160.51,8.48,42.75,42.0%,1.0%,6.37,0,.1,45,.67,4.07,0.0%,.37,MRE33,268.28,6.54,25.0%,29.6,62.0%,1.0%,.04,26.0%,MENU ACR,.12,5.22,.74,15.0%,.22,3101.85,.89,Spread
3.82,16.0%,632.75,157.74,"Cheese Spread>Cheddar with Bacon and Vitamin D",0,,.09,16.23,.93,.97,1.0%,164.6,8.83,42.75,44.0%,2.0%,6.97,,.11,0,.43,5.61,0.0%,.6,MRE33,278.89,6.39,26.0%,29.81,52.0%,0.0%,.13,25.0%,MENU ACR,.11,5.3,.78,0.0%,.22,2608.8,.87,Spread
10.12,2.0%,183.18,19.64,"Peanut Butter>Chunky",0,0,.79,20.91,3.66,1.73,3.0%,266.9,4.46,42.5,22.0%,14.000000000000002%,1.74,,.05,0,.64,27.8,67.0%,3.5,MRE33,158.1,73.95,8.0%,279.23,48.0%,4.0%,6.46,32.0%,MENU ACR,.07,9.84,.02,0.0%,40.42,2380,1.33,Spread
17.54,0.0%,2.72,2.01,"Jelly>Apple",0,0,.01,0,0,0,6.0%,69.84,,28,,0.0%,.02,,0,0,0,0,0.0%,.11,MRE33,.06,.06,0.0%,21.48, ,0.0%,,0.0%,MENU ACR,0,0,0,0.0%,.2,,0,Spread
9.6,0.0%,1.26,1.7,"Caffeinated Mints>Peppermint",0,,.02,.18,.05,0,3.0%,40.3,.16,10,1.0%,1.0%,.3,,.01,0,0,.6,0.0%,.13,MRE33,.2,8.15,0.0%,1,0.0%,0.0%,0,0.0%,MENU ACR,0,.1,.17,0.0%,.1,0,.01,Candy
49.9,0.0%,103.95,3.84,"Licorice Bite Size>Cherry",0,,.23,1.7,.32,.01,17.0%,222.39,.77,63,4.0%,3.0%,12.29,,.19,0,.03,3.78,1.0%,.78,MRE33,19.34,5.71,4.0%,35.85,0.0%,1.0%,.24,3.0%,MENU ACR,.02,1.95,0,0.0%,.63,0,.17,Candy
25.93,2.0%,63.64,21.84,"Pan Coated Disks>Peanut Butter",0,2.6,.36,11.27,.2,.1,9.0%,216.29,8.39,43,42.0%,5.0%,1.68,,.06,0,.03,15.05,1.0%,1.33,MRE33,89.01,38.31,3.0%,159.96,0.0%,2.0%,3.09,17.0%,MENU ACR,.02,5.38,.09,0.0%,.43,0,.61,Candy
31.4,5.0%,29.15,49.8,"Pan Coated Chocolate Disks>Peanut",0,1.53,.7,13,1.06,.11,10.0%,257.5,5.2,50,26.0%,8.0%,2.5,,.17,4.72,.04,13.9,1.0%,1.97,MRE33,96,39,1.0%,157,0.0%,4.0%,1.82,20.0%,MENU ACR,.16,4.5,.24,2.0%,.5,0,.69,Candy
35.06,6.0%,30.56,60.35,"Pan Coated Chocolate Disks>Plain",0,,.91,9.1,.24,.02,12.0%,231.36,5.51,47.9,28.000000000000004%,5.0%,1.63,,.21,5,.03,3.21,1.0%,1.3,MRE33,77.12,27.73,1.0%,145.14,0.0%,5.0%,.15,14.000000000000002%,MENU ACR,.16,2.44,.07,2.0%,.48,20.9,.54,Candy
56.33,0.0%,12.73,1.83,"Pan Coated Fruit Flavored Disks>Berry",0,0,.12,2.89,.28,0,19.0%,249.69,2.35,61.5,12.0%,2.0%,1.85,,.07,0,.01,3.69,61.0%,.62,MRE33,1.38,.62,1.0%,3.93,0.0%,1.0%,.02,4.0%,MENU ACR,.01,.31,.03,0.0%,36.41,0,.02,Candy
23.16,1.0%,16.58,12.68,"Toffee>Chocolate Flavored>Roll",0,,.38,2.63,.36,.01,8.0%,116.76,.55,28,3.0%,2.0%,.84,,.03,0,.01,1.68,0.0%,.45,MRE33,19.57,6.22,1.0%,38.92,0.0%,2.0%,.04,4.0%,MENU ACR,.03,.32,.76,0.0%,.28,0,.09,Candy
30.56,4.0%,104,44.4,"Toffee>Chocolate Flavored>Cube",0,4.36,2.16,3.08,.06,.01,10.0%,157.2,1.81,40,9.0%,7.000000000000001%,1.88,,.16,2.7,.02,2.4,1.0%,1.86,MRE33,56.4,20.72,4.0%,107.2,1.0%,12.0%,.12,5.0%,MENU ACR,.07,2,.06,1.0%,.4,51.6,.48,Candy
.83,1.0%,111,5.8,"Mustard>Yellow",0,,.18,.1,,,0.0%,5.8,.01,10,0.0%,1.0%,,,,.1,,,0.0%,.34,MRE33,,,5.0%,,0.0%,1.0%,,0.0%,MENU ACR,,.42,0,0.0%,0,0,,Condiment
4.99,0.0%,257.13,3.15,"Mayonnaise>Fat Free",0,,.06,.11,.13,0,2.0%,21.57,.03,28.35,0.0%,3.0%,.85,,.03,1.42,.01,1.7,0.0%,.75,MRE33,3.09,1.02,11.0%,19.02,0.0%,0.0%,.01,0.0%,MENU ACR,.01,.14,0,0.0%,.28,0,.02,Condiment
.04,0.0%,22.6,.6,"Hot Sauce>Extra Hot 4x",0,,.06,.02,0,.01,0.0%,0,,4,,,,,0,0,0,0,0.0%,,MRE33,.68,.4,1.0%,4.12, ,0.0%,.01,0.0%,MENU ACR,0,.03,,0.0%,0,,0,Condiment
2.08,0.0%,8.5,.5,"Creamer>Non-Dairy>Dry",0,,.02,1.46,0,0,1.0%,21,0,4,0.0%,0.0%,,,0,0,0,0,0.0%,0,MRE33,18,0,0.0%,41,0.0%,0.0%,0,2.0%,MENU ACR,0,.1,.5,0.0%,0,0,0,Condiment
1.56,0.0%,74.8,1.51,Butter Flavor Granules Ind,0,,.01,.13,0,0,1.0%,7.44,.07,2,0.0%,0.0%,.03,,0,0,0,.12,0.0%,.09,MRE33,1.12,.17,3.0%,2.34,0.0%,0.0%,0,0.0%,MENU ACR,0,.04,.01,0.0%,.02,0,.01,Condiment
11.94,1.0%,207.52,5.76,Barbecue Sauce,0,0,.12,.06,.44,.03,4.0%,49.33,.01,28.35,0.0%,1.0%,.85,,.03,0,0,1.7,0.0%,.29,MRE33,7.4,3.8,9.0%,71.44,3.0%,1.0%,.29,0.0%,MENU ACR,.02,.38,0,0.0%,.28,165.8,.06,Condiment
2.89,0.0%,117,1.6,Ketchup,0,,.04,0,,,1.0%,12,0,10,0.0%,1.0%,,,,0,,,0.0%,.17,MRE33,,,5.0%,,0.0%,0.0%,,0.0%,MENU ACR,,.11,0,0.0%,0,16.2,,Condiment
47.65,82.0%,79.1,819,"Dairyshake Powder>Trans Fat Free>Chocolate>Fortified>70 grams",0,,20.3,6.47,5.52,,16.0%,291.9,5.51,70,28.000000000000004%,8.0%,,,,7.7,,,4.0%,1.89,MRE33,346.5,43.4,3.0%,,0.0%,112.99999999999999%,,10.0%,MENU ACR,,10.71,.01,3.0%,2.42,0,1.05,Beverage
2.8,0.0%,.58,1.03,"Beverage Base>Sugar Free>Orange with Vitamin C and Ca",0,,.03,.04,.02,0,1.0%,11.72,.01,4,0.0%,1.0%,.12,,0,0,0,.24,272.0%,.27,MRE33,.93,.61,0.0%,6.96,0.0%,0.0%,0,0.0%,MENU ACR,0,.08,.01,0.0%,163.2,0,.01,Beverage
27.79,4.0%,78.75,36.05,"Cocoa Beverage Powder>Chocolate Hazelnut",0,,1.46,4.45,.16,.04,9.0%,154.7,1.18,35,6.0%,10.0%,1.05,,.21,0,.02,7.06,1.0%,2.45,MRE33,,20.48,3.0%,294,0.0%,8.0%,.09,7.000000000000001%,MENU ACR,.18,1.44,1.67,0.0%,.35,0,.24,Beverage
33,0.0%,10,0,"Beverage Base>Carbohydrate Fortified>Formulation D",0,,,0,0,0,11.0%,130,,34,,,,,0,0,0,0,75.0%,,MRE33,,0,0.0%,, ,,0,0.0%,MENU ACR,0,0,,0.0%,45,,0,Beverage
23.38,2.0%,3.16,19.07,"Coffee>Cappuccino>French Vanilla",0,,.06,2.88,.14,.01,8.0%,122.92,.71,28,4.0%,3.0%,.84,,.09,0,.01,1.79,0.0%,.85,MRE33,10.39,3.02,0.0%,82.04,0.0%,0.0%,.31,4.0%,MENU ACR,.21,.95,1.29,0.0%,.28,0,.03,Beverage
23.52,2.0%,34.72,23.55,"Coffee>Cappuccino>Mocha",0,,.4,2.72,.14,.01,8.0%,121.8,.7,28,4.0%,2.0%,.84,,.1,0,.01,1.68,0.0%,.59,MRE33,66.64,8.06,1.0%,182.28,0.0%,2.0%,.29,4.0%,MENU ACR,.17,.9,1.2,0.0%,.28,0,.11,Beverage
23.46,2.0%,39.2,22.57,"Coffee>Cappuccino>Irish Cream",0,,.12,2.69,.17,.02,8.0%,121.52,.66,28,3.0%,1.0%,1.04,,.09,0,.01,1.68,0.0%,.28,MRE33,71.68,5.96,2.0%,179.2,0.0%,1.0%,.4,4.0%,MENU ACR,.21,1.06,1.17,0.0%,.28,0,.14,Beverage
32.6,6.0%,137.7,57.38,"Cocoa Beverage Powder>Fortified",0,,2.5,5.31,.28,1.95,11.0%,187.85,1.44,42.5,7.000000000000001%,6.0%,2.13,,.42,1,.75,6.72,1.0%,1.5,MRE33,162.35,33.11,6.0%,414.38,8.0%,14.000000000000002%,.13,8.0%,MENU ACR,.36,2.38,2.17,0.0%,.43,397.4,.35,Beverage
23.54,0.0%,154.08,4.13,"Beverage Powder>Carbohydrate Electrolyte",0,,.05,.02,.12,0,8.0%,94.08,0,24,0.0%,1.0%,.72,,.03,0,0,1.44,0.0%,.24,MRE33,48.24,.24,6.0%,60.96,0.0%,0.0%,.01,0.0%,MENU ACR,0,.02,0,0.0%,.24,0,.01,Beverage
2.75,1.0%,23.55,9.57,"Beverage Base>Sugar Free",0,0,.02,.02,.02,0,1.0%,11.3,0,3.2,0.0%,0.0%,.1,0,0,0,0,.19,0.0%,.03,MRE33,4.7,.15,1.0%,64,0.0%,0.0%,0,0.0%,MENU ACR,0,.07,0,0.0%,.04,0,.01,Beverage
37.72,2.0%,152.89,16.24,"Cobbler>Cherry Blueberry",0,.19,.73,5.19,.97,.03,13.0%,203.06,1.24,142,6.0%,10.0%,4.26,2.56,.17,0,.06,9.32,2.0%,2.55,MRE33,37.68,10.27,6.0%,126.38,2.0%,4.0%,.53,8.0%,MENU ACR,.12,2.13,.62,0.0%,1.42,102.57,.34,Fruit
35.58,1.0%,15.23,6.37,"Fruits>Wet Pack>Applesauce>Carbohydrate Enhanced",0,4.59,.16,.13,.58,.06,12.0%,143.36,.01,128,0.0%,6.0%,3.84,0,.15,0,.04,7.68,407.0%,1.56,MRE33,10.14,4.01,1.0%,84.61,0.0%,1.0%,.08,0.0%,MENU ACR,.03,.26,.01,0.0%,244.48,0,.07,Fruit
28.29,1.0%,6.4,5.52,"Fruits>Wet Pack>Applesauce>Mango Peach",0,.72,.16,.13,.67,.11,9.0%,115.33,.02,128,0.0%,6.0%,3.84,0,.15,0,.03,10.88,407.0%,1.54,MRE33,6.98,5.36,0.0%,110.59,12.0%,1.0%,.24,0.0%,MENU ACR,.05,.38,.01,0.0%,244.48,591,.07,Fruit
26.62,0.0%,6.4,3.99,"Fruits>Wet Pack>Applesauce>Raspberry",0,3.7,.35,.13,.35,.02,9.0%,109.95,.01,128,0.0%,5.0%,3.84,.06,.15,.45,.01,7.68,409.99999999999994%,1.28,MRE33,7.44,3.57,0.0%,81.92,0.0%,2.0%,.1,0.0%,MENU ACR,.03,.77,.01,0.0%,245.76,0,.17,Fruit
21.59,0.0%,58.07,.05,"Fruits>Wet Pack>Mixed Fruit",0,,.21,0,0,0,7.000000000000001%,86.16,0,128,0.0%,8.0%,.04,,0,0,0,0,160.0%,1.93,MRE33,14.27,0,2.0%,104.1, ,1.0%,.2,0.0%,MENU ACR,0,0,0,0.0%,96.07,,0,Fruit
26.11,0.0%,11.75,4.68,"Fruits>Wet Pack>Pears",0,.09,.55,.13,.58,.01,9.0%,107.78,.01,128,0.0%,8.0%,3.84,,.15,0,.01,7.68,131.0%,1.88,MRE33,8.23,4.67,0.0%,70.02,0.0%,3.0%,.04,0.0%,MENU ACR,.03,.77,.01,0.0%,78.46,0,.1,Fruit
35.36,5.0%,127.52,47.85,Spiced Apples,0,0,.33,2.27,2.83,.03,12.0%,159.04,.35,142,2.0%,11.0%,4.26,,.17,.17,.01,8.52,45.0%,2.84,MRE33,9.4,4.06,5.0%,89.74,1.0%,2.0%,.06,3.0%,MENU ACR,.03,.14,.09,0.0%,26.84,54.2,.16,Fruit
46.98,1.0%,21,7.9,"Dried Fruit>Cranberries",0,3.8,.15,.45,.78,.01,16.0%,191.52,.03,56,0.0%,10.0%,1.68,,.07,0,.01,3.36,1.0%,2.55,MRE33,4.08,3.16,1.0%,31.42,0.0%,1.0%,.07,1.0%,MENU ACR,.01,.34,0,0.0%,.56,0,.06,Fruit
34.31,2.0%,9.85,17.24,"Dried Fruit>Raisins",0,.68,.52,.39,.16,.04,11.0%,144.91,.19,43,1.0%,6.0%,1.29,,.05,0,.03,2.58,1.0%,1.57,MRE33,27.91,9.33,0.0%,252.41,0.0%,3.0%,.22,1.0%,MENU ACR,.01,1.33,0,0.0%,.43,0,.26,Fruit
3277.39,0,39997.1,8381.47,,0,133.59,180.05,991.87,160.23,24.16,0,25163.41,281.08,11278.31,0,0,1125.71,93.67,50.1,1840.43,14.61,3090.81,0,237.06,MRE33,14354.21,2903.04,0,24764.98,0,0,284.39,0,MENU ACR,21.29,839.31,70.58,0,1559.64,38704.07,111.92,Total
38.02,13.0%,56.26,129.39,Granola with Milk and Bananas,0,,1.03,8.61,.34,.22,13.0%,256.5,3.84,57,19.0%,16.0%,13.45,.19,.49,10.26,.12,13.51,3.0%,3.95,MRE33,217.74,57,2.0%,343.14,7.000000000000001%,6.0%,.67,13.0%,MENU Groups,.29,7.58,.14,3.0%,1.88,338.9,1.08,"MRE 33>Granola with Fruit"
37.45,14.000000000000002%,50.96,136.8,Granola with Milk and Blueberries,0,,1.16,8.61,.62,.12,12.0%,255.93,3.81,57,19.0%,15.0%,14.54,13.4,.55,9.46,.14,18.92,7.000000000000001%,3.85,MRE33,225.72,50.84,2.0%,338.01,4.0%,6.0%,.6,13.0%,MENU Groups,.38,7.87,.15,3.0%,4.22,216,1.33,"MRE 33>Granola with Fruit"
37.73,13.0%,53.61,133.1,"Group Average - MRE 33>Granola with Fruit",0,0,1.09,8.61,.48,.17,13.0%,256.22,3.83,57,19.0%,16.0%,13.99,6.79,.52,9.86,.13,16.22,5.0%,3.9,MRE33,221.73,53.92,2.0%,340.58,6.0%,6.0%,.64,13.0%,MENU Groups,.33,7.72,.14,3.0%,3.05,277.45,1.2,"MRE 33>Granola with Fruit"
37.05,4.0%,206.13,36.59,"Group Average - MRE 33>Pound Cake",0,1.4,1.53,14.21,.95,.02,12.0%,287.17,3.33,70.83,17.0%,6.0%,4.65,6.45,.12,40.67,.14,27.21,1.0%,1.46,MRE33,61.22,8.29,9.0%,104.59,17.0%,9.0%,1.36,22.0%,MENU Groups,.17,3.43,2.35,14.000000000000002%,.55,834.1,.29,"MRE 33>Pound Cake"
56.25,44.0%,567.75,435,"Dessert Powder>Pudding>Chocolate",0,,4.59,5.11,.17,.08,19.0%,300.75,1.17,75,6.0%,12.0%,7.88,,1.06,2.33,.05,13.73,2.0%,2.99,MRE33,718.5,50.4,24.0%,907.5,6.0%,26.0%,.35,8.0%,MENU Groups,.28,7.5,1.22,1.0%,1.43,317.3,1.79,"MRE 33>Pudding"
58.73,47.0%,524.25,472.5,"Dessert Powder>Pudding>Vanilla",0,0,.47,4.58,.17,.08,20.0%,300,.74,75,4.0%,3.0%,6.45,,.83,2.33,.05,6.53,2.0%,.75,MRE33,693,20.4,22.0%,712.5,5.0%,3.0%,.19,7.000000000000001%,MENU Groups,.31,6.08,1.29,1.0%,1.35,262.5,1.34,"MRE 33>Pudding"
